wall_time	sim_time	avg_radius	avg_radius_ok	greater_96_ratio	tokkou_active	tokkou_cap	tokkou_ok	panic_ratio	cling_ratio	kaiten_ratio	run_ratio
2025-11-27 18:04:32	21.983	299.768	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:04:33	22.983	295.903	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:04:34	23.983	282.160	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:04:35	24.983	288.701	0	1.000	0	3	1	0.005	0.000	0.004	0.000	0.000	0.000
2025-11-27 18:04:36	25.983	214.907	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:04:37	26.983	205.568	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:04:38	27.983	222.575	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:04:39	28.983	235.209	0	1.000	0	3	1	0.025	0.020	0.000	0.004	0.000	0.000
2025-11-27 18:04:40	29.983	222.879	0	1.000	0	3	1	0.021	0.001	0.000	0.019	0.000	0.000
wall_time	sim_time	avg_radius	avg_radius_ok	greater_96_ratio	tokkou_active	tokkou_cap	tokkou_ok	panic_ratio	cling_ratio	kaiten_ratio	run_ratio	hazard_avg	aoe_ratio
2025-11-27 18:08:51	0.983	45.442	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:08:52	1.983	63.500	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:08:53	2.983	60.959	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:08:54	3.983	53.587	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:08:55	4.983	39.125	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:08:56	5.983	35.517	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:08:57	6.983	50.872	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:08:58	7.983	77.977	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:08:59	8.983	91.204	1	0.300	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:00	9.983	106.251	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:01	10.983	121.474	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:02	11.983	142.494	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:03	12.983	163.220	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:04	13.983	180.904	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:05	14.983	217.649	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:06	15.983	268.735	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:07	16.983	267.668	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:08	17.983	229.379	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:09	18.983	259.433	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:10	19.983	292.287	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:11	20.983	299.941	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:12	21.983	265.136	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:13	22.983	278.146	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:14	23.983	278.735	0	1.000	0	3	1	0.006	0.000	0.004	0.000	0.000	0.000
2025-11-27 18:09:15	24.983	247.557	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:09:16	25.983	189.199	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
wall_time	sim_time	avg_radius	avg_radius_ok	greater_96_ratio	tokkou_active	tokkou_cap	tokkou_ok	panic_ratio	cling_ratio	kaiten_ratio	run_ratio	hazard_avg	aoe_ratio
2025-11-27 18:14:35	0.983	42.732	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:36	1.983	67.988	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:37	2.983	74.383	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:38	3.983	73.219	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:39	4.983	69.176	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:40	5.983	59.220	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:41	6.983	75.841	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:42	7.983	101.596	0	0.767	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:43	8.983	117.399	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:44	9.983	135.285	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:45	10.983	157.212	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:46	11.983	175.203	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:47	12.983	194.327	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:48	13.983	197.713	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:49	14.983	197.567	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:50	15.983	201.457	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:51	16.983	210.862	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:52	17.983	231.274	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:53	18.983	252.188	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:54	19.983	253.836	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:55	20.983	235.934	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:56	21.983	237.753	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:57	22.983	243.928	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:14:58	23.983	227.793	0	1.000	0	3	1	0.006	0.000	0.004	0.000	0.000	0.000
2025-11-27 18:14:59	24.983	208.945	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:15:00	25.983	188.133	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
wall_time	sim_time	avg_radius	avg_radius_ok	greater_96_ratio	tokkou_active	tokkou_cap	tokkou_ok	panic_ratio	cling_ratio	kaiten_ratio	run_ratio	hazard_avg	aoe_ratio
2025-11-27 18:16:37	0.983	44.079	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:38	1.983	66.870	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:39	2.983	65.538	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:40	3.983	65.585	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:41	4.983	69.775	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:42	5.983	68.135	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:43	6.983	55.356	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:44	7.983	78.062	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:45	8.983	94.589	1	0.300	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:46	9.983	111.225	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:47	10.983	131.250	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:48	11.983	153.708	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:49	12.983	182.005	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:50	13.983	213.072	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:51	14.983	242.055	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:52	15.983	278.358	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:53	16.983	257.292	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:54	17.983	228.912	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:55	18.983	270.086	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:56	19.983	292.647	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:57	20.983	291.604	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:58	21.983	251.695	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:16:59	22.983	235.891	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:17:00	23.983	254.829	0	1.000	0	3	1	0.006	0.000	0.004	0.000	0.000	0.000
2025-11-27 18:17:01	24.983	206.991	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:17:02	25.983	202.688	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:17:03	26.983	229.358	0	1.000	0	3	1	0.006	0.006	0.000	0.000	0.000	0.000
2025-11-27 18:17:04	27.983	201.192	0	1.000	0	3	1	0.006	0.000	0.000	0.006	0.000	0.000
2025-11-27 18:17:05	28.983	202.835	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:17:06	29.983	197.048	0	1.000	0	3	1	0.005	0.005	0.000	0.000	0.000	0.000
2025-11-27 18:17:07	30.983	193.608	0	1.000	0	3	1	0.072	0.000	0.000	0.050	0.000	0.000
2025-11-27 18:17:08	31.983	187.092	0	1.000	0	3	1	0.070	0.000	0.002	0.041	0.000	0.000
2025-11-27 18:17:09	32.983	153.031	0	1.000	0	3	1	0.023	0.000	0.000	0.013	0.000	0.000
2025-11-27 18:17:10	33.983	129.374	0	1.000	0	3	1	0.703	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:17:11	34.983	119.809	0	1.000	0	3	1	0.918	0.000	0.000	0.000	0.000	0.000
wall_time	sim_time	avg_radius	avg_radius_ok	greater_96_ratio	tokkou_active	tokkou_cap	tokkou_ok	panic_ratio	cling_ratio	kaiten_ratio	run_ratio	hazard_avg	aoe_ratio
2025-11-27 18:18:31	0.983	44.079	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:32	1.983	66.870	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:33	2.983	65.538	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:34	3.983	63.673	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:35	4.983	54.459	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:36	5.983	43.947	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:37	6.983	55.913	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:38	7.983	84.242	1	0.067	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:39	8.983	99.311	0	0.300	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:40	9.983	113.945	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:41	10.983	130.771	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:42	11.983	159.414	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:43	12.983	190.686	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:44	13.983	223.909	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:45	14.983	260.945	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:46	15.983	304.712	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:47	16.983	283.014	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:48	17.983	234.246	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:49	18.983	270.991	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:50	19.983	291.747	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:51	20.983	293.962	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:52	21.983	261.630	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:53	22.983	242.782	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:54	23.983	240.129	0	1.000	0	3	1	0.005	0.000	0.004	0.000	0.000	0.000
2025-11-27 18:18:55	24.983	254.362	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:56	25.983	218.773	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:57	26.983	176.255	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:18:58	27.983	160.327	0	1.000	0	3	1	0.011	0.006	0.000	0.005	0.000	0.000
2025-11-27 18:18:59	28.983	150.017	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:19:00	29.983	148.390	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
wall_time	sim_time	avg_radius	avg_radius_ok	greater_96_ratio	tokkou_active	tokkou_cap	tokkou_ok	panic_ratio	cling_ratio	kaiten_ratio	run_ratio	hazard_avg	aoe_ratio
2025-11-27 18:20:07	0.983	44.079	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:08	1.983	66.870	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:09	2.983	65.538	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:10	3.983	66.689	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:11	4.983	59.893	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:12	5.983	56.595	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:13	6.983	58.725	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:14	7.983	86.588	1	0.167	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:15	8.983	101.863	0	0.917	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:16	9.983	116.844	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:17	10.983	132.820	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:18	11.983	157.162	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:19	12.983	188.919	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:20	13.983	221.260	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:21	14.983	257.245	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:22	15.983	301.788	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:23	16.983	283.536	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:24	17.983	226.877	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:25	18.983	245.397	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:26	19.983	282.520	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:27	20.983	293.235	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:28	21.983	270.592	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:29	22.983	237.490	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:20:30	23.983	242.765	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
wall_time	sim_time	avg_radius	avg_radius_ok	greater_96_ratio	tokkou_active	tokkou_cap	tokkou_ok	panic_ratio	cling_ratio	kaiten_ratio	run_ratio	hazard_avg	aoe_ratio
2025-11-27 18:21:23	0.983	44.079	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:24	1.983	66.870	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:25	2.983	65.538	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:26	3.983	64.735	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:27	4.983	54.656	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:28	5.983	42.975	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:29	6.983	56.863	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:30	7.983	85.683	1	0.167	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:31	8.983	100.885	0	0.717	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:32	9.983	114.894	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:33	10.983	134.015	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:34	11.983	163.346	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:35	12.983	195.453	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:36	13.983	229.363	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:37	14.983	267.001	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:38	15.983	310.428	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:39	16.983	289.316	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:40	17.983	234.453	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:41	18.983	270.974	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:42	19.983	291.510	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:43	20.983	294.494	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:44	21.983	259.451	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:45	22.983	213.718	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:46	23.983	213.358	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:47	24.983	197.452	0	1.000	0	3	1	0.019	0.000	0.019	0.000	0.000	0.000
2025-11-27 18:21:48	25.983	172.169	0	1.000	0	3	1	0.006	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:49	26.983	157.178	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:50	27.983	161.101	0	1.000	0	3	1	0.008	0.005	0.000	0.004	0.000	0.000
2025-11-27 18:21:51	28.983	139.371	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:52	29.983	145.642	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:53	30.983	124.136	0	1.000	0	3	1	0.006	0.002	0.000	0.004	0.000	0.000
2025-11-27 18:21:54	31.983	114.848	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:55	32.983	110.934	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:56	33.983	102.383	0	0.917	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:21:57	34.983	93.544	1	0.417	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
wall_time	sim_time	avg_radius	avg_radius_ok	greater_96_ratio	tokkou_active	tokkou_cap	tokkou_ok	panic_ratio	cling_ratio	kaiten_ratio	run_ratio	hazard_avg	aoe_ratio
2025-11-27 18:32:00	0.983	44.079	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:01	1.983	66.870	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:02	2.983	65.538	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:03	3.983	63.666	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:04	4.983	53.112	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:05	5.983	43.162	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:06	6.983	56.857	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:07	7.983	84.584	1	0.150	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:08	8.983	98.778	0	0.350	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:09	9.983	113.207	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:10	10.983	128.868	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:11	11.983	153.080	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:12	12.983	185.112	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:13	13.983	218.025	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:14	14.983	251.975	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:15	15.983	291.612	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:15	16.983	276.806	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:15	17.983	233.284	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:16	18.983	271.448	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:16	19.983	292.764	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:16	20.983	291.706	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:17	21.983	304.583	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:17	22.983	300.414	0	1.000	0	3	1	0.001	0.000	0.001	0.000	0.000	0.000
2025-11-27 18:32:17	23.983	276.035	0	1.000	0	3	1	0.006	0.000	0.004	0.000	0.000	0.000
2025-11-27 18:32:18	24.983	278.421	0	1.000	0	3	1	0.009	0.000	0.000	0.009	0.000	0.000
2025-11-27 18:32:18	25.983	286.099	0	1.000	0	3	1	0.065	0.000	0.000	0.065	0.000	0.000
2025-11-27 18:32:18	26.983	203.940	0	1.000	0	3	1	0.045	0.000	0.000	0.045	0.000	0.000
2025-11-27 18:32:19	27.983	204.777	0	1.000	0	3	1	0.020	0.000	0.000	0.020	0.000	0.000
2025-11-27 18:32:19	28.983	215.440	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:19	29.983	229.612	0	1.000	0	3	1	0.003	0.000	0.000	0.003	0.000	0.000
2025-11-27 18:32:20	30.983	226.761	0	1.000	0	3	1	0.005	0.004	0.000	0.001	0.000	0.000
2025-11-27 18:32:20	31.983	199.797	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:20	32.983	188.142	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:21	33.983	196.016	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:21	34.983	190.195	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-27 18:32:21	35.983	184.906	0	1.000	0	3	1	0.009	0.009	0.000	0.000	0.000	0.000
2025-11-27 18:32:22	36.983	183.390	0	1.000	0	3	1	0.026	0.006	0.000	0.020	0.000	0.000
2025-11-27 18:32:22	37.983	170.259	0	1.000	0	3	1	0.022	0.000	0.000	0.022	0.000	0.000
2025-11-27 18:32:22	38.983	182.773	0	1.000	0	3	1	0.074	0.014	0.003	0.040	0.000	0.000
2025-11-27 18:32:23	39.983	210.526	0	1.000	0	3	1	0.060	0.000	0.010	0.028	0.000	0.000
2025-11-27 18:32:23	40.983	206.311	0	1.000	0	3	1	0.033	0.004	0.001	0.025	0.000	0.000
2025-11-27 18:32:23	41.983	204.403	0	1.000	0	3	1	0.043	0.024	0.000	0.019	0.000	0.000
2025-11-27 18:32:24	42.983	193.873	0	1.000	0	3	1	0.022	0.000	0.000	0.022	0.000	0.000
2025-11-27 18:32:24	43.983	161.613	0	1.000	0	3	1	0.012	0.007	0.000	0.006	0.000	0.000
2025-11-27 18:32:24	44.983	162.015	0	1.000	0	3	1	0.013	0.011	0.002	0.000	0.000	0.000
2025-11-27 18:32:25	45.983	158.435	0	1.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
